sbu,id,nameEn,nameZh,addressEn,addressZh,__typename,district_id,district_name_en,district_name_cn,property_type,property_type_code,district_property_type
mr_comm,B000079466,The Octagon,嘉達環球中心,6 Sha Tsui Road,沙咀道6號,Building,11,Tsuen Wan District,荃灣區,Office,mr_comm,Tsuen Wan District_Office
mr_comm,B000007028,CDW Building,中染大廈,382-392 Castle Peak Road - Tsuen Wan,青山公路荃灣段382-392號,Building,11,Tsuen Wan District,荃灣區,Office,mr_comm,Tsuen Wan District_Office
mr_comm,B000068804,Tai Hung Fai (Tsuen Wan) Centre,大鴻輝(荃灣)中心,55 Chung On Street,眾安街55號,Building,11,Tsuen Wan District,荃灣區,Office,mr_comm,Tsuen Wan District_Office
mr_comm,B000006511,Nan Fung Centre,南豐中心,264-298 Castle Peak Road,青山道264-298號,Building,11,Tsuen Wan District,荃灣區,Office,mr_comm,Tsuen Wan District_Office
mr_ind,B000023725,TAI HING INDUSTRIAL BUILDING,大興工業大廈,3 TSING YEUNG CIRCUIT,青楊街3號,Building,12,Tuen Mum District,屯門區,Industrial,mr_ind,Tuen Mum District_Industrial
mr_ind,B000069877,GOODMAN TUEN MUN DISTRIBUTION CTR BLK2,嘉民屯門物流中心二座,3A. HUNG CHEUNG ROAD,洪祥路3A.號,Building,12,Tuen Mum District,屯門區,Industrial,mr_ind,Tuen Mum District_Industrial
mr_ind,B000019213,GOODMAN TUEN MUN DISTRIBUTION CTR BLK1,嘉民屯門物流中心1座,3A HUNG CHEUNG ROAD,洪祥路3A號,Building,12,Tuen Mum District,屯門區,Industrial,mr_ind,Tuen Mum District_Industrial
mr_ind,B000059652,GOODMAN WESTERN PLAZA,嘉民環宇物流廣場,2 TIN HAU ROAD,天后路2號,Building,12,Tuen Mum District,屯門區,Industrial,mr_ind,Tuen Mum District_Industrial
mr_ind,B000059625,NAN FUNG IND CITY (5),南豐工業城五座,18 TIN HAU ROAD,天后路18號,Building,12,Tuen Mum District,屯門區,Industrial,mr_ind,Tuen Mum District_Industrial
mr_ind,B000059622,NAN FUNG IND CITY (2),南豐工業城二座,18 TIN HAU ROAD,天后路18號,Building,12,Tuen Mum District,屯門區,Industrial,mr_ind,Tuen Mum District_Industrial
mr_ind,B000023847,TAK LEE IND CTR (A),得利工業大廈A座,8 TSING YEUNG CIRCUIT,青楊街8號,Building,12,Tuen Mum District,屯門區,Industrial,mr_ind,Tuen Mum District_Industrial
mr_ind,B000022006,MY LOFT,萬能閣,9 HOI WING ROAD,海榮路9號,Building,12,Tuen Mum District,屯門區,Industrial,mr_ind,Tuen Mum District_Industrial
mr_ind,B000018069,YICK FUNG GROUP BUILDING,億豐集團大廈,1 KIN FAT LANE,建發里1號,Building,12,Tuen Mum District,屯門區,Industrial,mr_ind,Tuen Mum District_Industrial
mr_ind,B000022051,NAN FUNG IND CITY (1),南豐工業城一座,18 TIN HAU ROAD,天后路18號,Building,12,Tuen Mum District,屯門區,Industrial,mr_ind,Tuen Mum District_Industrial
mr_ind,B000018364,NAN FUNG IND CITY (CENTRAL),南豐工業城中央大樓,18 TIN HAU ROAD,天后路18號,Building,12,Tuen Mum District,屯門區,Industrial,mr_ind,Tuen Mum District_Industrial
mr_ind,B000021001,KWONG KIN TRADE CTR,廣建貿易中心,5 KIN FAT STREET,建發街5號,Building,12,Tuen Mum District,屯門區,Industrial,mr_ind,Tuen Mum District_Industrial
mr_ind,B000059623,NAN FUNG IND CITY (3),南豐工業城三座,18 TIN HAU ROAD,天后路18號,Building,12,Tuen Mum District,屯門區,Industrial,mr_ind,Tuen Mum District_Industrial
mr_ind,B000059654,TAK LEE IND CTR (B),得利工業大廈B座,8 TSING YEUNG CIRCUIT,青楊街8號,Building,12,Tuen Mum District,屯門區,Industrial,mr_ind,Tuen Mum District_Industrial
mr_ind,B000059624,NAN FUNG IND CITY (4),南豐工業城四座,18 TIN HAU ROAD,天后路18號,Building,12,Tuen Mum District,屯門區,Industrial,mr_ind,Tuen Mum District_Industrial
mr_comm,B000089215,One Vista Summit,匯賢一號‧雋峰,3 San Hop Lane,新合里3號,Building,12,Tuen Mum District,屯門區,Office,mr_comm,Tuen Mum District_Office
mr_ind,B000059804,YUEN LONG HI-TECH CTR,元朗科技中心,11 WANG YIP STREET WEST,宏業西街11號,Building,13,Yuen Long District,元朗區,Industrial,mr_ind,Yuen Long District_Industrial
mr_ind,B000024773,WANG YIP CTR,宏業工貿中心,18 WANG YIP STREET EAST,宏業東街18號,Building,13,Yuen Long District,元朗區,Industrial,mr_ind,Yuen Long District_Industrial
mr_ind,B000025548,YUEN LONG TRADING CTR,元朗貿易中心(宏業西街),33 WANG YIP STREET WEST,宏業西街33號,Building,13,Yuen Long District,元朗區,Industrial,mr_ind,Yuen Long District_Industrial
mr_ind,B000021103,LAI SUN YUEN LONG CENTRE,麗新元朗中心,21-35 WANG YIP STREET EAST,宏業東街21-35號,Building,13,Yuen Long District,元朗區,Industrial,mr_ind,Yuen Long District_Industrial
mr_comm,B000108494,One North Tower 2,朗壹廣場2座,8 Hong Yip Street,康業街8號,Building,13,Yuen Long District,元朗區,Office,mr_comm,Yuen Long District_Office
mr_comm,B000108493,One North Tower 1,朗壹廣場1座,8 Hong Yip Street,康業街8號,Building,13,Yuen Long District,元朗區,Office,mr_comm,Yuen Long District_Office
mr_ind,B000095107,HI-SPEED CENTRE 1,海迅中心1座,18 ON CHUEN STREET,安全街18號,Building,14,Northern District,北區,Industrial,mr_ind,Northern District_Industrial
mr_ind,B000059462,JUMBO PLAZA,珍寶廣場,6 CHOI FAI STREET,彩暉街6號,Building,14,Northern District,北區,Industrial,mr_ind,Northern District_Industrial
mr_ind,B000059754,HI-TECH CTR,深港中心,9 CHOI YUEN ROAD,彩園路9號,Building,14,Northern District,北區,Industrial,mr_ind,Northern District_Industrial
mr_ind,B000059816,CHINA RESOURCES LOG. S.S. WAREHOUSE,華潤物流上水貨倉,2 SAN PO STREET,新寶街2號,Building,14,Northern District,北區,Industrial,mr_ind,Northern District_Industrial
mr_comm,B000059831,Fuk Shing Commercial Building,福成商業大廈,28 On Lok Mun Street,安樂門街28號,Building,14,Northern District,北區,Office,mr_comm,Northern District_Office
mr_ind,B000059687,TAI PING IND CTR (3),太平工業中心 3 座,53 TING KOK ROAD,汀角路53號,Building,15,Tai Po District,大埔區,Industrial,mr_ind,Tai Po District_Industrial
mr_ind,B000023761,TAI PING IND PARK (A),太平工業園 A 座,51 TING KOK ROAD,汀角路51號,Building,15,Tai Po District,大埔區,Industrial,mr_ind,Tai Po District_Industrial
mr_ind,B000059689,TAI PING IND PARK (B),太平工業園 B 座,51 TING KOK ROAD,汀角路51號,Building,15,Tai Po District,大埔區,Industrial,mr_ind,Tai Po District_Industrial
mr_ind,B000059686,TAI PING IND CTR (2),太平工業中心 2 座,55 TING KOK ROAD,汀角路55號,Building,15,Tai Po District,大埔區,Industrial,mr_ind,Tai Po District_Industrial
mr_ind,B000059688,TAI PING IND CTR (4),太平工業中心 4 座,51A TING KOK ROAD,汀角路51A號,Building,15,Tai Po District,大埔區,Industrial,mr_ind,Tai Po District_Industrial
mr_ind,B000023760,TAI PING IND CTR (1),太平工業中心 1 座,57 TING KOK ROAD,汀角路57號,Building,15,Tai Po District,大埔區,Industrial,mr_ind,Tai Po District_Industrial
mr_ind,B000019055,EVER GAIN CTR,永得利中心,28 ON MUK STREET,安睦街28號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000066961,EVERGAIN BLDG (NO.3),永得利大廈(第三座),22 ON SUM STREET,安心街22號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000024581,WAH LAI IND CTR,華麗工業中心,10-14 KWEI TEI STREET,桂地街10-14號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000023097,SHA TIN IND BLDG,沙田工業大廈,22-28 WO SHUI STREET,禾穗街22-28號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000024588,WAH LOK IND CTR (A),華樂工業中心 A 座,37-41 SHAN MEI STREET,山尾街37-41號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000059786,POWER IND BLDG,力堅工業大廈,9-15 WO HEUNG STREET,禾香街9-15號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000024134,TOPSAIL PLAZA,華順廣場,11 ON SUM STREET,安心街11號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000024142,TRANSPORT CITY BLDG,交通城工業大廈,1-7 SHING WAN ROAD,成運路1-7號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000059771,WAH LOK IND CTR (C),華樂工業中心 C 座,31-35 SHAN MEI STREET,山尾街31-35號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000022279,ON HO IND BLDG,安豪工業大廈,17-19 SHING WAN ROAD,成運路17-19號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000023646,SUNKING FTY BLDG,順景工業大廈,1-7 SHING CHUEN ROAD,成全路1-7號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000059547,GOODMAN SHATIN LOGISTICS CENTRE 2,嘉民沙田物流中心2座,6 WONG CHUK YEUNG STREET,黃竹洋街6號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000022313,NEW TRADE PLAZA BLK B,新貿中心 B 座,6 ON PING STREET,安平街6號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000025174,WORLD-WIDE IND CTR,環球工業中心,43-47 SHAN MEI STREET,山尾街43-47號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000066957,GOODMAN SHATIN LOGISTICS CENTRE 1,嘉民沙田物流中心1座,6 WONG CHUK YEUNG STREET,黃竹洋街6號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000059774,WAH LOK IND CTR (F),華樂工業中心 F 座,31-41 SHAN MEI STREET,山尾街31-41號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000059762,KIN HO IND BLDG BLK 2,金豪工業大廈 2 座,14-24 AU PUI WAN STREET,坳背灣街14-24號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000025214,YAN HING CTR,仁興中心,9-13 WONG CHUK YEUNG STREET,黃竹洋街9-13號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000020783,KIN HO IND BLDG BLK 1,金豪工業大廈 1 座,14-24 AU PUI WAN STREET,坳背灣街14-24號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000022081,NEW COMMERCE CTR,匯貿中心,19 ON SUM STREET,安心街19號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000019482,GOLDFIELD IND CTR,豐利工業中心,1 SUI WO ROAD,穗禾路1號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000052951,GRANDTECH CTR,偉達中心,8 ON PING STREET,安平街8號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000019225,FU CHEUNG CTR,富昌中心,5-7 WONG CHUK YEUNG STREET,黃竹洋街5-7號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000059772,WAH LOK IND CTR (D),華樂工業中心 D 座,31-35 SHAN MEI STREET,山尾街31-35號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000020502,CORPORATION PARK,企業中心,11 ON LAI STREET,安麗街11號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000022101,NEW TRADE PLAZA BLK A,新貿中心 A 座,6 ON PING STREET,安平街6號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000024373,UNISON IND CTR,協興工業中心,27-31 AU PUI WAN STREET,坳背灣街27-31號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000019138,FONDA IND BLDG,峰達工業大廈,37-39 AU PUI WAN STREET,坳背灣街37-39號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000059773,WAH LOK IND CTR (E),華樂工業中心 E 座,31-35 SHAN MEI STREET,山尾街31-35號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000019716,HARIBEST IND BLDG,喜利佳工業大廈,45-47 AU PUI WAN STREET,坳背灣街45-47號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000059770,WAH LOK IND CTR (B),華樂工業中心 B 座,37-41 SHAN MEI STREET,山尾街37-41號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000023948,TECHNOLOGY PARK,達利廣場,18 ON LAI STREET,安麗街18號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000018375,CENTURY INDUSTRIAL CENTRE ,世紀工業中心,33-35 AU PUI WAN STREET,坳背灣街33-35號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000024631,WAH WAI CTR,華衛工貿中心,38-42 AU PUI WAN STREET,坳背灣街38-42號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000019132,FO TAN IND CTR,富騰工業中心,26-28 AU PUI WAN STREET,坳背灣街26-28號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000024645,WAH YIU IND CTR,華耀工業中心,30-32 AU PUI WAN STREET,坳背灣街30-32號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000019723,HARRY IND BLDG,協力工業大廈,49-51 AU PUI WAN STREET,坳背灣街49-51號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000023098,SHA TIN IND CTR (A),沙田工業中心 A 座,5-7 YUEN SHUN CIRCUIT,源順圍5-7號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000059551,SHA TIN IND CTR (B),沙田工業中心 B 座,5-7 YUEN SHUN CIRCUIT,源順圍5-7號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000024385,UNIVERSAL IND CTR,宇宙工業中心,19-25 SHAN MEI STREET,山尾街19-25號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000024397,VALIANT IND CTR,威力工業中心,2-12 AU PUI WAN STREET,坳背灣街2-12號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_ind,B000020637,CHINA RESOURCES SHATIN WAREHOUSE,華潤沙田貨倉,36-42 SHAN MEI STREET,山尾街36-42號,Building,16,Sha Tin District,沙田區,Industrial,mr_ind,Sha Tin District_Industrial
mr_comm,B000088915,W LUXE,W LUXE,5 On Yiu Street,安耀街5號,Building,16,Sha Tin District,沙田區,Office,mr_comm,Sha Tin District_Office
mr_comm,B000079981,Kings Wing Plaza 1,京瑞廣場1期,3 On Kwan Street,安群街3號,Building,16,Sha Tin District,沙田區,Office,mr_comm,Sha Tin District_Office
mr_comm,B000080275,Kings Wing Plaza 2,京瑞廣場2期,1 On Kwan Street,安群街1號,Building,16,Sha Tin District,沙田區,Office,mr_comm,Sha Tin District_Office
mr_comm,B000021870,Metropole Square,新都廣場,2 On Yiu Street,安耀街2號,Building,16,Sha Tin District,沙田區,Office,mr_comm,Sha Tin District_Office
mr_comm,B000054903,11 Shatin Plaza,沙田11號廣場,11 Wo Shui St,禾穗街11號,Building,16,Sha Tin District,沙田區,Office,mr_comm,Sha Tin District_Office
mr_comm,B000018826,Citimark,都會廣場,28 Yuen Shun Circuit,源順圍28號,Building,16,Sha Tin District,沙田區,Office,mr_comm,Sha Tin District_Office
mr_comm,B000023117,Shatin Galleria,沙田商業中心,18-24 Shan Mei Street,山尾街18-24號,Building,16,Sha Tin District,沙田區,Office,mr_comm,Sha Tin District_Office
mr_ind,B000022225,OCEANIC IND CTR,海灣工貿中心,2 LEE LOK STREET,利樂街2號,Building,4,Southern District,南區,Industrial,mr_ind,Southern District_Industrial
mr_ind,B000021173,LEADER IND CTR,利達工中,37 WONG CHUK HANG ROAD,黃竹坑道37號,Building,4,Southern District,南區,Industrial,mr_ind,Southern District_Industrial
mr_ind,B000019530,GRAND MARINE CENTER,大洋中心,3 YUE FUNG STREET,漁豐街3號,Building,4,Southern District,南區,Industrial,mr_ind,Southern District_Industrial
mr_ind,B000019713,HARBOUR IND CTR,港灣工貿中心,10 LEE HING STREET,利興街10號,Building,4,Southern District,南區,Industrial,mr_ind,Southern District_Industrial
mr_ind,B000059768,KINGLEY IND BLDG BLK 1,金來工廈一座,33-35 YIP KAN ST,業勤街33-35號,Building,4,Southern District,南區,Industrial,mr_ind,Southern District_Industrial
mr_ind,B000090803,HORIZON PLAZA,新海怡廣場,2 LEE WING STREET,利榮街2號,Building,4,Southern District,南區,Industrial,mr_ind,Southern District_Industrial
mr_ind,B000025236,YAN'S TWR,甄沾記大廈,25-27 WONG CHUK HANG ROAD,黃竹坑道25-27號,Building,4,Southern District,南區,Industrial,mr_ind,Southern District_Industrial
mr_ind,B000020762,KINGLEY IND BLDG BLK 2,金來工廈二座,33-35 YIP KAN ST,業勤街33-35號,Building,4,Southern District,南區,Industrial,mr_ind,Southern District_Industrial
mr_ind,B000019903,HING WAI CTR,興偉中心,7 TIN WAN PRAYA ROAD,田灣海旁道7號,Building,4,Southern District,南區,Industrial,mr_ind,Southern District_Industrial
mr_comm,B000108492,S22,S22,22 Heung Yip Road,香葉道22號,Building,4,Southern District,南區,Office,mr_comm,Southern District_Office
mr_comm,B000080282,Vertical Sq,嘉尚匯,28 Heung Yip Road,香葉道28號,Building,4,Southern District,南區,Office,mr_comm,Southern District_Office
mr_comm,B000080486,Casey Aberdeen House,啟時深灣大廈,38 Heung Yip Road,香葉道38號,Building,4,Southern District,南區,Office,mr_comm,Southern District_Office
mr_comm,B000087080,41 Heung Yip Road,香葉道41號,41 Heung Yip Road,香葉道41號,Building,4,Southern District,南區,Office,mr_comm,Southern District_Office
mr_comm,B000095757,Rykadan One,宏基匯,23 Wong Chuk Hang Road,黃竹坑道23號,Building,4,Southern District,南區,Office,mr_comm,Southern District_Office
mr_comm,B000021184,Lee & fund Centre,利基中心,31 Wong Chuk Hang Road,黃竹坑道31號,Building,4,Southern District,南區,Office,mr_comm,Southern District_Office
mr_comm,B000114344,Viva Place,偉華匯,36 Heung Yip Road,香葉道36號,Building,4,Southern District,南區,Office,mr_comm,Southern District_Office
mr_comm,B000085763,The Hub,The Hub,23 Yip Kan Street,業勤街23號,Building,4,Southern District,南區,Office,mr_comm,Southern District_Office
mr_comm,B000024780,One Island South,One Island South,2 Heung Yip Road,香葉道2號,Building,4,Southern District,南區,Office,mr_comm,Southern District_Office
mr_comm,B000077711,Global Trade Square,環匯廣場,19-21 Wong Chuk Hang Road,黃竹坑道19-21號,Building,4,Southern District,南區,Office,mr_comm,Southern District_Office
mr_comm,B000079814,W50,W50,50 Wong Chuk Hang Road,黃竹坑道50號,Building,4,Southern District,南區,Office,mr_comm,Southern District_Office
mr_comm,B000022837,Metro South Tower,都會中心,39 Wong Chuk Hang Road,黃竹坑道39號,Building,4,Southern District,南區,Office,mr_comm,Southern District_Office
mr_comm,B000025494,Yue Fai Commercial Centre,裕輝商業中心,208 Aberdeen Main Road,香港仔大道208號,Building,4,Southern District,南區,Office,mr_comm,Southern District_Office
mr_comm,B000063776,Southmark,南匯廣場,11 Yip Hing Street,業興街11號,Building,4,Southern District,南區,Office,mr_comm,Southern District_Office
mr_ind,B000122544,VERDE HEIGHTS ,蘢薈,NO 550 CASTLE PEAK ROAD ,青山道550號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000101679,ONE TWO ONE,ONE TWO ONE,121 KING LAM STREET,瓊林街121號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000094022,VITA GREEN TOWER ,維特健靈中心,918 CHEUNG SHA WAN ROAD,長沙灣道918號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000094023,PROWELL ASIA CENTRE ,寶源亞洲中心,926 CHEUNG SHA WAN ROAD,長沙灣道926號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000094024,ORIENT INTERNATIONAL TOWER,東方國際大廈,1018 TAI NAN WEST STREET,大南西街1018號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000081953,KIMBERLAND CENTRE,金百盛中心,55 WING HONG STREET,永康街55號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000081664,W668,W668,668-680 CASTLE PEAK ROAD,青山道668-680號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000079730,GLOBAL GATEWAY TOWER,GLOBAL GATEWAY TOWER,63 WING HONG STREET,永康街63號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000025402,YING TUNG INDUSTRIAL BUILDING,應通工業大廈,802 LAI CHI KOK ROAD,荔枝角道802號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000068495,CEO TOWER,環薈中心,77 WING HONG STREET,永康街77號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000022098,NEW TIMELY FTY BLDG,時來工廠大廈,497 CASTLE PEAK ROAD,青山道497號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000068661,GRANDION PLAZA,興迅廣場,932 CHEUNG SHA WAN ROAD,長沙灣道932號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000077739,TAI SHING FACTORY BUILDING,泰盛工廠大廈,273-279 UN CHAU STREET,元州街273-279號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000025310,YEE TAK FTY BLDG,義德工廠大廈,42 WING HONG STREET,永康街42號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000020382,FORD GLORY PLAZA,福源廣場,37-39 WING HONG STREET,永康街37-39號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000021021,KWONG TAI FTY BLDG,廣大工廠大廈,750 CHEUNG SHA WAN ROAD,長沙灣道750號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000021421,LONG TO BLDG,浪淘大廈,654-656 CASTLE PEAK ROAD,青山道654-656號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007243,CRE CTR,華創中心,889 CHEUNG SHA WAN ROAD,長沙灣道889號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000019390,GARMENT CTR,製衣中心,576-586 CASTLE PEAK ROAD,青山道576-586號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007235,VOGUE CTR,時采中心,696 CASTLE PEAK ROAD,青山道696號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000055077,822 LAI CHI KOK ROAD,荔枝角道822號,822 LAI CHI KOK ROAD,荔枝角道822號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000021477,LUEN HING FTY BLDG,聯興工廠大廈,109 KING LAM STREET,瓊林街109號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007237,HOP HING IND BLDG,合興工業大廈,704 CASTLE PEAK ROAD,青山道704號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007924,"HK SPINNERS IND BLDG (1,2)","香港紗廠工業大廈 I,II  期",601-603 TAI NAN WEST STREET,大南西街601-603號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000055082,D2 PLACE 2,D2 PLACE 2,15 CHEUNG SHUN STREET,長順街15號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000054388,THE GLOBE,創匯國際中心,79 WING HONG STREET,永康街79號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007238,KA TO FTY BLDG,嘉圖工廠大廈,2 CHEUNG YUE STREET,長裕街2號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007915,HK IND CTR BLK A,香港工業中心 A 座,489-491 CASTLE PEAK ROAD,青山道489-491號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007918,HK IND CTR BLK C,香港工業中心 C 座,489-491 CASTLE PEAK ROAD,青山道489-491號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007240,CHARM CTR,時運中心,700 CASTLE PEAK ROAD,青山道700號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007241,CHINA UNITED PLAZA,華匯廣場,1008 TAI NAN WEST STREET,大南西街1008號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007245,ELITE IND CTR,億利工業中心,883 CHEUNG SHA WAN ROAD,長沙灣道883號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000019358,FUNG WAH FACTORY BUILDING,豐華工業大廈,646-648A CASTLE PEAK ROAD,青山道646-648A號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007904,9 WING HONG ST,永康街9號,9 WING HONG STREET,永康街9號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
mr_ind,B000007935,FASHION CTR,時穎中心,51-53 WING HONG STREET,永康街51-53號,Building,6,Sham Shui Po District,深水埗區,Industrial,mr_ind,Sham Shui Po District_Industrial
